7.210688867,3.326994262,1,0
3.012104564,5.040401677,2,1
3.308896681,6.986856176,2,1
8.174042113,3.812432111,1,0
6.035129888,8.55238177,0,2
3.133188452,4.284727664,2,1
1.496339037,5.151944343,2,1
4.263017453,6.520643327,2,1
4.518910588,6.934063329,0,2
8.32550867,5.892981223,1,0
8.082950091,4.136233654,1,0
6.019342641,4.353505022,1,0
5.256920998,7.268341535,2,1
1.338865765,5.048271597,2,1
6.960847572,3.018527503,1,0
2.819487134,6.57383421,2,1
8.442546143,5.191152645,1,0
6.393413954,6.82005697,0,2
5.074874045,6.398897294,0,2
2.411187486,5.586343762,2,1
7.070548673,4.881166482,0,2
4.147046728,7.667700357,2,1
8.511858071,4.117807044,1,0
4.240442762,7.21230702,2,1
5.615372515,8.785783341,0,2
2.89887785,5.267173633,2,1
5.493429353,7.04159426,0,2
7.728116999,5.199464708,1,0
6.583652624,3.180705096,1,0
7.226461123,3.738590939,1,0
6.686291176,2.563215231,1,0
7.155337096,5.452141746,1,0
7.229824716,8.181594915,0,2
6.954657473,8.588809382,0,2
3.854107866,5.168329282,2,1
6.134479143,4.520698026,1,0
2.273373561,4.943489905,2,1
5.613419039,3.855862533,1,0
7.863748967,2.771207648,1,0
8.47657326,4.275011273,1,0
9.963574272,4.118195083,1,0
3.349511398,6.607655957,2,1
5.089211067,9.188463893,0,2
3.268203268,6.801433668,2,1
3.451605626,4.289955047,2,1
7.749988132,4.373197178,1,0
5.273624148,5.795266908,0,2
5.222300923,7.870845214,0,2
6.979579954,5.521383336,0,2
7.413739207,9.184009358,0,2
7.472301099,9.205248029,0,2
5.830889527,4.237960243,1,0
3.679003488,6.104874795,2,1
5.318013474,5.481559669,2,1
6.41008129,5.789723162,0,2
9.005018227,2.418337707,1,0
6.28507859,8.209353777,0,2
7.02628132,8.182753575,0,2
7.362859825,4.050674046,1,0
3.24880096,7.113529562,2,1
9.146242986,3.384985894,1,0
6.31688259,4.478148161,1,0
6.20291758,3.512846867,1,0
8.078609698,9.540390829,0,2
3.831269931,6.833288481,2,1
5.94064133,7.258189919,0,2
9.226119163,3.095397471,1,0
8.317557038,5.344481944,1,0
3.720428399,5.269344907,2,1
3.714742427,7.22053075,2,1
9.39930448,6.579915846,0,2
5.343642072,5.883601884,2,1
8.274205608,5.082489532,1,0
6.59932464,7.473432336,0,2
7.67958549,3.616276255,1,0
5.05599731,6.588719511,0,2
7.049022305,7.067834367,0,2
8.063599627,4.246633453,1,0
3.077700335,5.031948501,2,1
7.290839455,6.511179171,0,2
8.84315324,3.040357914,1,0
6.460923051,5.092450398,1,0
3.1202889,6.267969677,2,1
7.366485826,8.146581916,0,2
5.78593569,4.779070802,1,0
6.72850734,6.660001708,1,0
6.390813637,3.396058042,1,0
6.37301681,7.713500926,0,2
6.424959661,7.093689559,0,2
7.45349938,5.608963726,1,0
6.90652156,5.393913515,1,0
7.901298195,6.185571736,1,0
7.237223112,7.645478749,0,2
4.437061272,5.091082568,2,1
3.877635431,6.809367887,2,1
6.435770486,4.249314313,1,0
4.663309233,5.745923008,2,1
8.051873898,8.155204303,0,2
3.048923368,5.564736847,2,1
3.351360012,5.821011047,2,1
6.357627592,6.884171611,0,2
6.506435239,5.98813414,0,2
8.440057649,4.616548701,1,0
6.237226539,6.252151688,1,0
7.834077975,3.341318454,1,0
8.171328799,5.094537789,1,0
4.623069223,7.538495995,2,1
2.637047703,7.418329854,2,1
5.295183396,5.112733328,2,1
6.152477142,6.79972242,0,2
7.907363304,3.959012642,1,0
5.721782256,4.980405654,1,0
2.208022985,6.792870193,2,1
8.123027915,8.537716297,0,2
5.113994331,6.920087952,0,2
4.518774226,8.437241199,0,2
7.633458759,2.62565819,1,0
9.165181388,5.778930033,1,0
4.182173632,6.630603683,2,1
6.948554534,3.586643048,1,0
7.877998659,3.623956533,1,0
8.385684819,2.264799753,1,0
5.298485498,9.334563821,0,2
8.552846179,3.702512439,1,0
7.778333566,6.625058641,0,2
6.983149871,6.219079171,0,2
2.935050292,7.245680752,2,1
8.471029413,4.189135628,1,0
7.464191633,2.276266942,1,0
4.799174486,7.817407125,0,2
5.844781369,4.204246381,1,0
3.466543993,5.822796652,2,1
6.226508139,8.771917333,0,2
5.321070553,7.005101161,2,1
6.165014291,7.787343388,0,2
8.72175051,3.456142298,1,0
5.603182094,7.976143715,0,2
7.601106231,0.599736206,1,0
3.02875611,7.359793801,2,1
