0.25208460937555555,0.6938426471680676,0.5321021809405639,0.41697974682077077,0.9614106091661053,0.17789744776845295,0.012218624965537939,0.9622984489480211,0.2644746347990148,0.6129979089568585,0.8826262524406284,0.3232932381861402,0
0.2127753822840771,0.6268759648905609,0.06467979931999135,0.23442986785320608,0.7086578239463798,0.472365538031547,0.5525768567469123,0.858179085978147,0.941700874914864,0.7655294128117185,0.013003453933470355,0.49298691415745943,1
0.9797761109088474,0.746716245912926,0.7507450747748505,0.704905973289919,0.211978351725713,0.6433009228339871,0.16380973791345887,0.1164882437518242,0.11759160270241553,0.34286743215813986,0.3177878514145258,0.27947290798843427,0
0.049092241811199755,0.04376123620057082,0.16858122687937793,0.014579283374479779,0.9885566382045721,0.06636146147108146,0.49817279012117266,0.7587009946742297,0.6259867910539505,0.03899722169689679,0.25936386654333865,0.567203854137487,0
0.3574305333061143,0.7293595977193891,0.6350531973167072,0.9646551418778838,0.735213885824024,0.011460610726660825,0.37048455560488724,0.9967291524124151,0.044336411185466384,0.22151243307073798,0.8237053358971709,0.949168185968323,0
0.036668026937922704,0.9537843661123618,0.790883523067197,0.1992545782691978,0.3448157953232617,0.945699335957451,0.26021427753662685,0.37909022266358816,0.2176190638591663,0.4625966655192092,0.7963287561336833,0.43658758864338676,0
0.41230242088086033,0.7022756266957937,0.1499941104161413,0.8775513894431214,0.7846469506479247,0.8601314674872147,0.739310960724722,0.7059729377582685,0.32622662070794617,0.21586798737428026,0.6582870667354522,0.5521404044354401,1
0.8192797947549927,0.12373206863716002,0.3470234086996449,0.3428464550275945,0.3990078323211592,0.10319727203923623,0.9311783070472762,0.07768008918593827,0.4438544988749229,0.691124263516613,0.1477607953645541,0.3369668398787381,1
0.4418084191559164,0.9131591436717929,0.9959761421787485,0.3773497289456095,0.24505467332535735,0.9014818824776939,0.2717119201984105,0.546014916892543,0.2391901393913224,0.5235527452018868,0.3239478106623449,0.4721887942885522,0
0.3130709379392661,0.486240809416585,0.7083500162400365,0.9320233731758778,0.9508564072166699,0.3072934825828302,0.03167029128150034,0.5663560655454006,0.9625815797857448,0.33699395444106883,0.3720479730237688,0.16522151735751944,0
0.5767204828453343,0.23807411479956486,0.07426777378863647,0.1344119083101345,0.6221644700909134,0.20644181221650615,0.9160421945511186,0.24761432182203613,0.263680005687296,0.7513932991758198,0.21587165868620928,0.45303911832910804,1
