16.71757245,42.21016996,15.09604267,0
23.79918981,58.7003509,25.26585464,0
30.38075696,53.60681617,15.07043964,0
30.87341225,53.86489478,15.57242552,0
29.9217827,48.9427142,16.62668076,0
27.76700448,46.06541128,14.96142067,0
22.3033415,51.23495253,22.0798545,0
21.43120513,49.73097125,19.92006507,0
27.34079724,46.86004779,15.14182742,0
18.14222952,50.61041734,17.99167082,0
24.88652942,56.86389275,20.34198654,0
20.62794887,43.76891699,10.42762934,0
22.75569599,40.92133378,9.989377752,0
18.41063113,44.37679753,16.49919539,0
28.16332213,55.39836312,23.47079917,0
37.08572739,51.83955023,18.05291174,0
31.78947823,55.86256555,17.80908269,0
31.20905918,45.92159754,11.54478686,0
23.81188298,43.25753711,14.02223675,0
17.63855387,42.56366511,16.51281171,0
28.93737849,56.61373785,20.90138214,0
22.71433502,47.08134398,19.21447307,0
25.92039668,45.33578469,13.75777063,0
28.24868315,43.96257041,17.52821165,0
18.93595182,42.90746807,17.33613594,0
21.58530721,49.12848393,15.23573901,0
30.12414662,50.55644591,19.65788747,0
30.91884915,46.35111895,15.74535486,0
15.51208746,46.84990111,16.78392831,0
34.80951323,51.30354096,20.61552286,0
17.41987014,43.16931602,18.42295981,0
22.24480438,46.55156946,18.72050846,0
15.66839769,39.15838866,16.95299034,0
26.97365504,44.73467384,17.39353163,0
26.4116713,44.90827421,15.41330927,0
26.29118359,46.17820597,18.95007057,0
25.54136418,42.58844801,15.53156034,0
31.91177664,46.37062762,21.45195899,0
19.21474394,51.97246683,18.78448192,0
20.58716503,50.05909567,19.43485263,0
25.92285665,46.9316198,15.34459203,0
25.33338562,46.01710803,14.07295752,0
32.82460335,45.82484696,20.35582783,0
29.64992676,48.7930516,16.17564468,0
33.69324582,51.81985333,11.3254074,0
28.92197179,50.86349203,10.52287957,0
29.17180184,48.15128795,15.8298339,0
28.77400447,54.34619565,16.33450833,0
28.67014337,54.26605057,24.1993237,0
24.0991091,44.69324472,18.68010466,0
28.06564348,46.46407789,15.12627145,0
32.09094816,47.66732921,20.67988182,0
27.98297245,48.19862286,16.18131758,0
24.96442175,55.07574948,20.52551463,0
29.18938234,48.67392776,18.11701097,0
17.59755629,55.17862631,23.73197702,0
34.47005469,49.89610351,15.55265648,0
17.30634532,43.16099496,17.76944274,0
24.62798347,45.02152441,15.89379264,0
30.90964958,56.44469935,21.04358042,0
20.95433153,44.50264071,16.56776704,0
20.99290015,44.70939771,10.5614641,0
29.80636105,55.4540002,22.80533032,0
29.90433178,58.04170376,21.63930084,0
23.50918829,56.00902655,20.25991614,0
26.34523059,58.3601571,26.99177226,0
28.84735112,45.67484592,19.58592056,0
33.22922045,54.73195003,22.13955607,0
25.14277941,55.89161098,20.60940051,0
24.92283552,55.64717954,20.47353447,0
29.04515451,49.39483148,17.60365997,0
27.07561496,46.23953404,15.33200721,0
14.40390867,48.49322632,18.79798734,0
25.22727479,45.2155306,13.61157309,0
28.09957459,55.06373872,22.88862693,0
14.5699428,42.68109166,12.61520557,0
15.79890082,40.94806925,14.64563698,0
19.11900907,48.74529929,18.61217606,0
28.03457992,51.20329368,17.85465189,0
25.23883219,44.79210999,20.24557334,0
33.69699134,53.18168113,19.36853419,0
28.59082894,49.31587085,15.51348649,0
35.42568302,48.02547741,21.8978304,0
16.27453436,44.76204474,15.31124857,0
29.84990902,55.90573598,22.72791976,0
28.50142685,51.03537328,10.23398558,0
25.98556699,47.32273437,19.85884325,0
28.70087896,48.5848912,17.6095898,0
17.7125392,37.38377944,14.50928168,0
24.28799481,44.9930722,17.89721807,0
18.55605735,43.25844712,17.17856261,0
32.665816,59.21775729,23.18779361,0
15.36979718,45.55258287,16.61762017,0
29.42908192,48.05861731,16.49671302,0
22.83762443,45.27212653,19.61523369,0
25.52401711,56.76072823,19.33051869,0
19.9648231,51.96283339,19.54229024,0
12.43923126,42.2666285,18.91992907,0
31.25396051,45.49074029,20.23900731,0
26.14655247,43.49407689,16.03358514,0
16.39928034,44.53248728,15.04247548,0
29.73558514,45.81270377,19.94405052,0
27.3916397,48.44200241,16.31672761,0
33.79774953,45.97549729,17.25020297,0
9.828919512,41.90031717,15.19680001,0
28.81292306,52.51303892,16.6294893,0
20.74258529,52.72245857,20.33640317,0
17.77557619,55.21840524,24.0647515,0
24.86858911,55.97982335,20.3185415,0
17.49481881,44.27651041,15.8050837,0
24.16741928,49.75672818,8.795764491,0
22.76388877,52.71206376,22.42383721,0
32.09152498,58.29339374,22.88742559,0
21.7176493,54.28742517,20.63059108,0
28.54516882,55.18240629,21.47295661,0
30.80971946,41.78980561,16.16465651,0
23.22107903,55.92642372,21.9402845,0
35.73322248,60.17081434,23.65818449,0
29.74249184,53.73208181,21.36635958,0
28.18701207,51.52039647,16.63398924,0
16.90842608,42.21475559,18.10425244,0
10.26795437,43.19864738,15.51277109,0
